Symbol,Strategy,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,PnL%,ExitReason,HoldingMin
BCHUSDT,HullMA-Cross,short,2025-04-30T01:45:00.000Z,2025-04-30T03:15:00.000Z,363.75803,366.05509746549006,-0.81,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-04-30T10:30:00.000Z,2025-04-30T14:15:00.000Z,362.38109999999995,363.79801000000003,0.21,Hull Cross,225
BCHUSDT,HullMA-Cross,long,2025-04-30T15:45:00.000Z,2025-04-30T17:00:00.000Z,366.052935,363.95793000000003,-0.75,Hull Cross,75
BCHUSDT,HullMA-Cross,long,2025-04-30T19:15:00.000Z,2025-04-30T21:30:00.000Z,369.26453999999995,368.59560999999997,-0.36,Hull Cross,135
BCHUSDT,HullMA-Cross,long,2025-05-01T04:15:00.000Z,2025-05-01T07:45:00.000Z,366.593205,369.05336587235087,0.49,ATR Stop,210
BCHUSDT,HullMA-Cross,short,2025-05-01T18:45:00.000Z,2025-05-01T18:45:00.000Z,358.86048000000005,361.7371850893464,-0.98,ATR Stop,0
BCHUSDT,HullMA-Cross,long,2025-05-02T03:15:00.000Z,2025-05-02T04:00:00.000Z,372.476145,367.88106549225597,-1.41,ATR Stop,45
BCHUSDT,HullMA-Cross,long,2025-05-02T07:45:00.000Z,2025-05-02T10:15:00.000Z,369.82482,378.63554945271846,2.20,ATR Stop,150
BCHUSDT,HullMA-Cross,long,2025-05-02T16:30:00.000Z,2025-05-02T19:00:00.000Z,378.01891499999994,378.854052348705,0.04,ATR Stop,150
BCHUSDT,HullMA-Cross,short,2025-05-03T02:45:00.000Z,2025-05-03T03:15:00.000Z,368.065875,368.20401,-0.22,Hull Cross,30
BCHUSDT,HullMA-Cross,short,2025-05-03T04:30:00.000Z,2025-05-03T07:30:00.000Z,367.086365,366.70325999999994,-0.08,Hull Cross,180
BCHUSDT,HullMA-Cross,short,2025-05-03T11:45:00.000Z,2025-05-03T12:30:00.000Z,364.507655,367.5666754002112,-1.02,ATR Stop,45
BCHUSDT,HullMA-Cross,short,2025-05-03T16:45:00.000Z,2025-05-03T19:15:00.000Z,362.748535,363.66464308268866,-0.43,ATR Stop,150
BCHUSDT,HullMA-Cross,short,2025-05-03T23:15:00.000Z,2025-05-04T05:00:00.000Z,362.18881500000003,358.229025,0.91,Hull Cross,345
BCHUSDT,HullMA-Cross,short,2025-05-04T08:45:00.000Z,2025-05-04T09:15:00.000Z,356.48167000000007,357.78880499999997,-0.55,Hull Cross,30
BCHUSDT,HullMA-Cross,short,2025-05-04T11:00:00.000Z,2025-05-04T12:30:00.000Z,355.392215,356.057047968476,-0.37,ATR Stop,90
BCHUSDT,HullMA-Cross,short,2025-05-04T18:00:00.000Z,2025-05-04T18:45:00.000Z,354.84249,357.75314346442076,-1.00,ATR Stop,45
BCHUSDT,HullMA-Cross,short,2025-05-05T15:00:00.000Z,2025-05-05T15:45:00.000Z,350.86448,353.5011825098287,-0.93,ATR Stop,45
BCHUSDT,HullMA-Cross,short,2025-05-05T20:15:00.000Z,2025-05-05T21:45:00.000Z,352.30376,353.8775214933591,-0.63,ATR Stop,90
BCHUSDT,HullMA-Cross,short,2025-05-06T12:15:00.000Z,2025-05-06T12:45:00.000Z,353.6231,358.39393111762496,-1.53,ATR Stop,30
BCHUSDT,HullMA-Cross,long,2025-05-06T13:45:00.000Z,2025-05-06T15:00:00.000Z,361.92087,357.05830529432956,-1.52,ATR Stop,75
BCHUSDT,HullMA-Cross,long,2025-05-06T17:45:00.000Z,2025-05-06T20:45:00.000Z,366.993405,375.482165,2.13,Hull Cross,180
BCHUSDT,HullMA-Cross,long,2025-05-07T03:00:00.000Z,2025-05-07T05:00:00.000Z,372.10596,371.3457919782233,-0.38,ATR Stop,120
BCHUSDT,HullMA-Cross,short,2025-05-07T11:30:00.000Z,2025-05-07T13:00:00.000Z,360.23979,360.1453819138236,-0.15,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-05-08T08:15:00.000Z,2025-05-08T12:00:00.000Z,420.59018999999995,417.681055,-0.87,Hull Cross,225
BCHUSDT,HullMA-Cross,short,2025-05-08T18:45:00.000Z,2025-05-08T21:45:00.000Z,416.85147,420.019905,-0.94,Hull Cross,180
BCHUSDT,HullMA-Cross,short,2025-05-08T23:30:00.000Z,2025-05-09T01:00:00.000Z,416.49165,420.37008000000003,-1.11,Hull Cross,90
BCHUSDT,HullMA-Cross,short,2025-05-09T09:30:00.000Z,2025-05-09T12:00:00.000Z,407.27626000000004,409.074435,-0.62,Hull Cross,150
BCHUSDT,HullMA-Cross,short,2025-05-09T16:00:00.000Z,2025-05-09T18:15:00.000Z,408.22578500000003,411.5538923610877,-1.00,ATR Stop,135
BCHUSDT,HullMA-Cross,long,2025-05-10T01:45:00.000Z,2025-05-10T03:15:00.000Z,422.74126499999994,417.3602872254027,-1.45,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-05-10T08:45:00.000Z,2025-05-10T12:45:00.000Z,421.120455,419.96991,-0.45,Hull Cross,240
BCHUSDT,HullMA-Cross,long,2025-05-10T16:15:00.000Z,2025-05-10T18:45:00.000Z,422.10094499999997,425.400139283714,0.60,ATR Stop,150
BCHUSDT,HullMA-Cross,short,2025-05-11T02:15:00.000Z,2025-05-11T02:45:00.000Z,406.16681500000004,412.94716966561714,-1.85,ATR Stop,30
BCHUSDT,HullMA-Cross,short,2025-05-11T07:45:00.000Z,2025-05-11T09:30:00.000Z,412.683555,411.5132666545681,0.10,ATR Stop,105
BCHUSDT,HullMA-Cross,short,2025-05-11T16:00:00.000Z,2025-05-11T17:30:00.000Z,408.22578500000003,409.96825225251695,-0.61,ATR Stop,90
BCHUSDT,HullMA-Cross,long,2025-05-11T22:45:00.000Z,2025-05-12T00:15:00.000Z,410.174985,407.52613500000007,-0.83,Hull Cross,90
BCHUSDT,HullMA-Cross,long,2025-05-12T01:45:00.000Z,2025-05-12T02:15:00.000Z,416.02790999999996,411.55968625445837,-1.25,ATR Stop,30
BCHUSDT,HullMA-Cross,long,2025-05-12T12:00:00.000Z,2025-05-12T12:30:00.000Z,414.056925,406.38378012334397,-2.03,ATR Stop,30
